cik,ticker,year_old,year_new,filepath,n_added,n_removed,similarity,added_ratio
1111928,NI,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2015_2016.json,91,82,0.6443,0.2542
1111928,NI,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2016_2017.json,54,69,0.5732,0.1574
1111928,NI,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2017_2018.json,75,67,0.7844,0.2137
1111928,NI,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2018_2019.json,101,69,0.4812,0.2637
1111928,NI,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2019_2020.json,118,141,0.1664,0.3278
1111928,NI,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2020_2021.json,108,88,0.127,0.2842
1111928,NI,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2021_2022.json,90,81,0.4681,0.2314
1111928,NI,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1111928_2022_2023.json,89,93,0.5016,0.2312
1086222,AKAM,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2015_2016.json,91,101,0.0857,0.3309
1086222,AKAM,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2016_2017.json,112,92,0.1341,0.3797
1086222,AKAM,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2017_2018.json,86,90,0.4436,0.2955
1086222,AKAM,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2018_2019.json,103,121,0.0827,0.3773
1086222,AKAM,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2019_2020.json,107,128,0.1995,0.4246
1086222,AKAM,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2020_2021.json,118,100,0.1311,0.437
1086222,AKAM,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2021_2022.json,130,89,0.4022,0.418
1086222,AKAM,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1086222_2022_2023.json,153,103,0.3487,0.4238
8192,EXC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/8192_2015_2016.json,77,88,0.4685,0.2873
8192,EXC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/8192_2016_2017.json,494,268,0.0072,1.0
8192,EXC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/8192_2017_2018.json,272,289,0.4925,0.5702
8192,EXC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/8192_2018_2019.json,131,169,0.79,0.2984
8192,EXC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/8192_2019_2020.json,161,269,0.1323,0.4864
8192,EXC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/8192_2020_2021.json,161,118,0.7331,0.4305
8192,EXC,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/8192_2021_2022.json,102,244,0.4355,0.4397
8192,EXC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/8192_2022_2023.json,85,82,0.6963,0.3617
3453,AVA,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/3453_2015_2016.json,113,102,0.2297,0.5512
3453,AVA,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/3453_2016_2017.json,46,64,0.4955,0.2473
3453,AVA,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/3453_2017_2018.json,53,41,0.7341,0.2677
3453,AVA,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/3453_2018_2019.json,68,52,0.6214,0.3178
794367,M,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/794367_2015_2016.json,20,16,0.5275,0.1905
794367,M,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/794367_2016_2017.json,53,19,0.3719,0.3813
794367,M,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/794367_2017_2018.json,160,129,0.1194,0.9412
794367,M,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/794367_2018_2019.json,80,53,0.454,0.4061
794367,M,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/794367_2019_2020.json,72,45,0.4928,0.3214
794367,M,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/794367_2020_2021.json,130,104,0.1462,0.52
794367,M,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/794367_2021_2022.json,155,134,0.0836,0.5699
794367,M,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/794367_2022_2023.json,145,109,0.1175,0.4708
93751,STT,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/93751_2021_2022.json,187,200,0.5915,0.2766
93751,STT,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/93751_2022_2023.json,168,147,0.5745,0.24
33213,EQT,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/33213_2015_2016.json,93,61,0.055,0.5569
33213,EQT,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/33213_2016_2017.json,65,59,0.0834,0.3757
33213,EQT,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/33213_2017_2018.json,71,60,0.5739,0.3859
33213,EQT,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/33213_2018_2019.json,325,123,0.0336,0.8398
33213,EQT,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/33213_2019_2020.json,173,143,0.5113,0.4159
33213,EQT,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/33213_2020_2021.json,181,161,0.4007,0.4161
33213,EQT,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/33213_2021_2022.json,129,175,0.1612,0.3316
33213,EQT,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/33213_2022_2023.json,143,131,0.4731,0.3566
1133421,NOC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2015_2016.json,97,88,0.2319,0.3489
1133421,NOC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2016_2017.json,165,151,0.171,0.5651
1133421,NOC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2017_2018.json,130,89,0.1337,0.3904
1133421,NOC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2018_2019.json,155,148,0.1625,0.4559
1133421,NOC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2019_2020.json,91,108,0.5095,0.2817
1133421,NOC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2020_2021.json,140,108,0.0376,0.3944
1133421,NOC,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2021_2022.json,271,228,0.0489,0.6809
1133421,NOC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1133421_2022_2023.json,266,265,0.167,0.6667
310764,SYK,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/310764_2015_2016.json,51,63,0.2442,0.5604
310764,SYK,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/310764_2016_2017.json,68,64,0.2352,0.7158
310764,SYK,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/310764_2017_2018.json,27,19,0.4595,0.2647
310764,SYK,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/310764_2018_2019.json,29,23,0.7687,0.2685
310764,SYK,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/310764_2019_2020.json,49,33,0.6168,0.3952
310764,SYK,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/310764_2020_2021.json,69,47,0.3872,0.4726
310764,SYK,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/310764_2021_2022.json,72,60,0.6527,0.4586
310764,SYK,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/310764_2022_2023.json,84,72,0.1437,0.4941
4904,AEP,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/4904_2015_2016.json,220,237,0.4646,0.8029
4904,AEP,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/4904_2016_2017.json,89,71,0.2674,0.308
4904,AEP,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/4904_2017_2018.json,124,109,0.3515,0.4079
4904,AEP,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/4904_2018_2019.json,76,101,0.8003,0.2724
4904,AEP,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/4904_2019_2020.json,49,41,0.6698,0.1707
4904,AEP,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/4904_2020_2021.json,84,60,0.5706,0.2701
4904,AEP,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/4904_2021_2022.json,84,69,0.8884,0.2577
4904,AEP,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/4904_2022_2023.json,73,65,0.7091,0.2186
6845,ADI,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/6845_2015_2016.json,50,48,0.1805,0.641
6845,ADI,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/6845_2016_2017.json,37,45,0.4134,0.5286
6845,ADI,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/6845_2017_2018.json,33,24,0.4111,0.4177
6845,ADI,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/6845_2018_2019.json,30,36,0.4011,0.411
6845,ADI,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/6845_2019_2020.json,72,32,0.314,0.6372
6845,ADI,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/6845_2020_2021.json,68,68,0.2464,0.6018
6845,ADI,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/6845_2021_2022.json,52,46,0.0655,0.437
6845,ADI,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/6845_2022_2023.json,33,40,0.5518,0.2946
1001250,EL,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2015_2016.json,28,21,0.4154,0.1783
1001250,EL,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2016_2017.json,42,36,0.271,0.2593
1001250,EL,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2017_2018.json,49,48,0.364,0.2988
1001250,EL,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2018_2019.json,59,54,0.2602,0.3491
1001250,EL,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2019_2020.json,45,36,0.3389,0.2528
1001250,EL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2020_2021.json,61,68,0.2411,0.3567
1001250,EL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2021_2022.json,16,16,0.9796,0.0936
1001250,EL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1001250_2022_2023.json,35,46,0.4147,0.2188
713676,PNC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/713676_2015_2016.json,91,87,0.1978,0.2638
713676,PNC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/713676_2018_2019.json,362,200,0.0891,0.7449
713676,PNC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/713676_2019_2020.json,336,251,0.1009,0.5884
